"StichtagDatJahr","AlterV05Cd","AlterV05Lang","PLZ","AnzBestWir"
1994,5,"5- bis 9-Jährige","8052",729
1994,5,"5- bis 9-Jährige","8053",373
1994,5,"5- bis 9-Jährige","8055",758
1994,5,"5- bis 9-Jährige","8057",636
1994,5,"5- bis 9-Jährige","8063",4
1994,5,"5- bis 9-Jährige","8064",220
1994,5,"5- bis 9-Jährige","8152",1
1994,5,"5- bis 9-Jährige","9999",7
1994,10,"10- bis 14-Jährige","8001",89
1994,10,"10- bis 14-Jährige","8002",258
1994,10,"10- bis 14-Jährige","8003",695
1994,10,"10- bis 14-Jährige","8004",911
1994,10,"10- bis 14-Jährige","8005",392
1994,10,"10- bis 14-Jährige","8006",459
1994,10,"10- bis 14-Jährige","8008",401
1994,10,"10- bis 14-Jährige","8032",500
1994,10,"10- bis 14-Jährige","8037",492
1994,10,"10- bis 14-Jährige","8038",577
1994,10,"10- bis 14-Jährige","8041",250
1994,10,"10- bis 14-Jährige","8044",243
1994,10,"10- bis 14-Jährige","8045",451
1994,10,"10- bis 14-Jährige","8046",914
1994,10,"10- bis 14-Jährige","8047",621
1994,10,"10- bis 14-Jährige","8048",889
1994,10,"10- bis 14-Jährige","8049",702
1994,10,"10- bis 14-Jährige","8050",869
1994,10,"10- bis 14-Jährige","8051",854
1994,10,"10- bis 14-Jährige","8052",671
1994,10,"10- bis 14-Jährige","8053",361
1994,10,"10- bis 14-Jährige","8055",809
1994,10,"10- bis 14-Jährige","8057",571
1994,10,"10- bis 14-Jährige","8063",3
1994,10,"10- bis 14-Jährige","8064",241
1994,10,"10- bis 14-Jährige","8142",1
1994,10,"10- bis 14-Jährige","9999",2
1994,15,"15- bis 19-Jährige","8001",146
1994,15,"15- bis 19-Jährige","8002",291
1994,15,"15- bis 19-Jährige","8003",813
1994,15,"15- bis 19-Jährige","8004",1165
1994,15,"15- bis 19-Jährige","8005",549
1994,15,"15- bis 19-Jährige","8006",533
1994,15,"15- bis 19-Jährige","8008",472
1994,15,"15- bis 19-Jährige","8032",549
1994,15,"15- bis 19-Jährige","8037",597
1994,15,"15- bis 19-Jährige","8038",584
1994,15,"15- bis 19-Jährige","8041",228
1994,15,"15- bis 19-Jährige","8044",275
1994,15,"15- bis 19-Jährige","8045",499
1994,15,"15- bis 19-Jährige","8046",806
1994,15,"15- bis 19-Jährige","8047",551
1994,15,"15- bis 19-Jährige","8048",919
1994,15,"15- bis 19-Jährige","8049",556
1994,15,"15- bis 19-Jährige","8050",946
1994,15,"15- bis 19-Jährige","8051",934
1994,15,"15- bis 19-Jährige","8052",684
1994,15,"15- bis 19-Jährige","8053",364
1994,15,"15- bis 19-Jährige","8055",742
1994,15,"15- bis 19-Jährige","8057",667
1994,15,"15- bis 19-Jährige","8063",47
1994,15,"15- bis 19-Jährige","8064",259
1994,15,"15- bis 19-Jährige","8142",2
1994,15,"15- bis 19-Jährige","9999",11
1994,20,"20- bis 24-Jährige","8001",604
1994,20,"20- bis 24-Jährige","8002",601
1994,20,"20- bis 24-Jährige","8003",1784
1994,20,"20- bis 24-Jährige","8004",2402
1994,20,"20- bis 24-Jährige","8005",1153
1994,20,"20- bis 24-Jährige","8006",1531
1994,20,"20- bis 24-Jährige","8008",1257
1994,20,"20- bis 24-Jährige","8032",1283
1994,20,"20- bis 24-Jährige","8037",1426
1994,20,"20- bis 24-Jährige","8038",840
1994,20,"20- bis 24-Jährige","8041",250
1994,20,"20- bis 24-Jährige","8044",532
1994,20,"20- bis 24-Jährige","8045",627
1994,20,"20- bis 24-Jährige","8046",1249
1994,20,"20- bis 24-Jährige","8047",874
1994,20,"20- bis 24-Jährige","8048",1535
1994,20,"20- bis 24-Jährige","8049",981
1994,20,"20- bis 24-Jährige","8050",1654
1994,20,"20- bis 24-Jährige","8051",1407
1994,20,"20- bis 24-Jährige","8052",1012
1994,20,"20- bis 24-Jährige","8053",466
1994,20,"20- bis 24-Jährige","8055",990
1994,20,"20- bis 24-Jährige","8057",1615
1994,20,"20- bis 24-Jährige","8063",154
1994,20,"20- bis 24-Jährige","8064",257
1994,20,"20- bis 24-Jährige","8142",1
1994,20,"20- bis 24-Jährige","9999",26
1994,25,"25- bis 29-Jährige","8001",682
1994,25,"25- bis 29-Jährige","8002",981
1994,25,"25- bis 29-Jährige","8003",2692
1994,25,"25- bis 29-Jährige","8004",3518
1994,25,"25- bis 29-Jährige","8005",1595
1994,25,"25- bis 29-Jährige","8006",2145
1994,25,"25- bis 29-Jährige","8008",1870
1994,25,"25- bis 29-Jährige","8032",1777
1994,25,"25- bis 29-Jährige","8037",1946
1994,25,"25- bis 29-Jährige","8038",1307
1994,25,"25- bis 29-Jährige","8041",311
1994,25,"25- bis 29-Jährige","8044",619
1994,25,"25- bis 29-Jährige","8045",860
1994,25,"25- bis 29-Jährige","8046",1498
1994,25,"25- bis 29-Jährige","8047",1197
1994,25,"25- bis 29-Jährige","8048",2161
1994,25,"25- bis 29-Jährige","8049",1464
1994,25,"25- bis 29-Jährige","8050",2083
1994,25,"25- bis 29-Jährige","8051",1771
1994,25,"25- bis 29-Jährige","8052",1288
1994,25,"25- bis 29-Jährige","8053",608
1994,25,"25- bis 29-Jährige","8055",1417
1994,25,"25- bis 29-Jährige","8057",1896
1994,25,"25- bis 29-Jährige","8063",99
1994,25,"25- bis 29-Jährige","8064",253
1994,25,"25- bis 29-Jährige","9999",22
1994,30,"30- bis 34-Jährige","8001",567
1994,30,"30- bis 34-Jährige","8002",852
1994,30,"30- bis 34-Jährige","8003",2353
1994,30,"30- bis 34-Jährige","8004",3167
1994,30,"30- bis 34-Jährige","8005",1436
1994,30,"30- bis 34-Jährige","8006",1928
1994,30,"30- bis 34-Jährige","8008",1732
1994,30,"30- bis 34-Jährige","8032",1671
1994,30,"30- bis 34-Jährige","8037",1781
1994,30,"30- bis 34-Jährige","8038",1312
1994,30,"30- bis 34-Jährige","8041",334
1994,30,"30- bis 34-Jährige","8044",611
1994,30,"30- bis 34-Jährige","8045",843
1994,30,"30- bis 34-Jährige","8046",1480
1994,30,"30- bis 34-Jährige","8047",1273
1994,30,"30- bis 34-Jährige","8048",2182
1994,30,"30- bis 34-Jährige","8049",1647
1994,30,"30- bis 34-Jährige","8050",1881
1994,30,"30- bis 34-Jährige","8051",1693
1994,30,"30- bis 34-Jährige","8052",1247
1994,30,"30- bis 34-Jährige","8053",696
1994,30,"30- bis 34-Jährige","8055",1519
1994,30,"30- bis 34-Jährige","8057",1649
1994,30,"30- bis 34-Jährige","8063",77
1994,30,"30- bis 34-Jährige","8064",279
1994,30,"30- bis 34-Jährige","8152",1
1994,30,"30- bis 34-Jährige","9999",18
1994,35,"35- bis 39-Jährige","8001",472
1994,35,"35- bis 39-Jährige","8002",684
1994,35,"35- bis 39-Jährige","8003",1839
1994,35,"35- bis 39-Jährige","8004",2442
1994,35,"35- bis 39-Jährige","8005",1068
1994,35,"35- bis 39-Jährige","8006",1505
1994,35,"35- bis 39-Jährige","8008",1348
1994,35,"35- bis 39-Jährige","8032",1423
1994,35,"35- bis 39-Jährige","8037",1407
1994,35,"35- bis 39-Jährige","8038",1105
1994,35,"35- bis 39-Jährige","8041",307
1994,35,"35- bis 39-Jährige","8044",494
1994,35,"35- bis 39-Jährige","8045",747
1994,35,"35- bis 39-Jährige","8046",1369
1994,35,"35- bis 39-Jährige","8047",1128
1994,35,"35- bis 39-Jährige","8048",1809
1994,35,"35- bis 39-Jährige","8049",1399
1994,35,"35- bis 39-Jährige","8050",1569
1994,35,"35- bis 39-Jährige","8051",1457
1994,35,"35- bis 39-Jährige","8052",1082
1994,35,"35- bis 39-Jährige","8053",670
1994,35,"35- bis 39-Jährige","8055",1275
1994,35,"35- bis 39-Jährige","8057",1296
1994,35,"35- bis 39-Jährige","8063",45
1994,35,"35- bis 39-Jährige","8064",270
1994,35,"35- bis 39-Jährige","8152",1
1994,35,"35- bis 39-Jährige","9999",9
1994,40,"40- bis 44-Jährige","8001",422
1994,40,"40- bis 44-Jährige","8002",550
1994,40,"40- bis 44-Jährige","8003",1511
1994,40,"40- bis 44-Jährige","8004",2015
1994,40,"40- bis 44-Jährige","8005",880
1994,40,"40- bis 44-Jährige","8006",1307
1994,40,"40- bis 44-Jährige","8008",1203
1994,40,"40- bis 44-Jährige","8032",1263
1994,40,"40- bis 44-Jährige","8037",1096
1994,40,"40- bis 44-Jährige","8038",1040
1994,40,"40- bis 44-Jährige","8041",354
1994,40,"40- bis 44-Jährige","8044",517
1994,40,"40- bis 44-Jährige","8045",729
1994,40,"40- bis 44-Jährige","8046",1262
1994,40,"40- bis 44-Jährige","8047",983
1994,40,"40- bis 44-Jährige","8048",1648
1994,40,"40- bis 44-Jährige","8049",1308
1994,40,"40- bis 44-Jährige","8050",1370
1994,40,"40- bis 44-Jährige","8051",1396
1994,40,"40- bis 44-Jährige","8052",996
1994,40,"40- bis 44-Jährige","8053",615
1994,40,"40- bis 44-Jährige","8055",1145
1994,40,"40- bis 44-Jährige","8057",1202
1994,40,"40- bis 44-Jährige","8063",28
1994,40,"40- bis 44-Jährige","8064",299
1994,40,"40- bis 44-Jährige","8142",1
1994,40,"40- bis 44-Jährige","9999",14
1994,45,"45- bis 49-Jährige","8001",438
1994,45,"45- bis 49-Jährige","8002",569
1994,45,"45- bis 49-Jährige","8003",1254
1994,45,"45- bis 49-Jährige","8004",1760
1994,45,"45- bis 49-Jährige","8005",790
1994,45,"45- bis 49-Jährige","8006",1293
1994,45,"45- bis 49-Jährige","8008",1068
1994,45,"45- bis 49-Jährige","8032",1256
1994,45,"45- bis 49-Jährige","8037",962
1994,45,"45- bis 49-Jährige","8038",947
1994,45,"45- bis 49-Jährige","8041",361
1994,45,"45- bis 49-Jährige","8044",524
1994,45,"45- bis 49-Jährige","8045",644
1994,45,"45- bis 49-Jährige","8046",1199
1994,45,"45- bis 49-Jährige","8047",1022
1994,45,"45- bis 49-Jährige","8048",1645
1994,45,"45- bis 49-Jährige","8049",1395
1994,45,"45- bis 49-Jährige","8050",1322
1994,45,"45- bis 49-Jährige","8051",1217
1994,45,"45- bis 49-Jährige","8052",990
1994,45,"45- bis 49-Jährige","8053",695
1994,45,"45- bis 49-Jährige","8055",1082
1994,45,"45- bis 49-Jährige","8057",1051
1994,45,"45- bis 49-Jährige","8063",29
1994,45,"45- bis 49-Jährige","8064",341
1994,45,"45- bis 49-Jährige","8142",3
1994,45,"45- bis 49-Jährige","9999",20
1994,50,"50- bis 54-Jährige","8001",469
1994,50,"50- bis 54-Jährige","8002",522
1994,50,"50- bis 54-Jährige","8003",1023
1994,50,"50- bis 54-Jährige","8004",1495
1994,50,"50- bis 54-Jährige","8005",579
1994,50,"50- bis 54-Jährige","8006",1062
1994,50,"50- bis 54-Jährige","8008",991
1994,50,"50- bis 54-Jährige","8032",1081
1994,50,"50- bis 54-Jährige","8037",806
1994,50,"50- bis 54-Jährige","8038",980
1994,50,"50- bis 54-Jährige","8041",340
1994,50,"50- bis 54-Jährige","8044",583
1994,50,"50- bis 54-Jährige","8045",562
1994,50,"50- bis 54-Jährige","8046",1138
1994,50,"50- bis 54-Jährige","8047",947
1994,50,"50- bis 54-Jährige","8048",1514
1994,50,"50- bis 54-Jährige","8049",1420
1994,50,"50- bis 54-Jährige","8050",1159
1994,50,"50- bis 54-Jährige","8051",1135
1994,50,"50- bis 54-Jährige","8052",1067
1994,50,"50- bis 54-Jährige","8053",796
1994,50,"50- bis 54-Jährige","8055",970
1994,50,"50- bis 54-Jährige","8057",1050
1994,50,"50- bis 54-Jährige","8063",25
1994,50,"50- bis 54-Jährige","8064",255
1994,50,"50- bis 54-Jährige","9999",9
1994,55,"55- bis 59-Jährige","8001",306
1994,55,"55- bis 59-Jährige","8002",455
1994,55,"55- bis 59-Jährige","8003",869
1994,55,"55- bis 59-Jährige","8004",1288
1994,55,"55- bis 59-Jährige","8005",557
1994,55,"55- bis 59-Jährige","8006",778
1994,55,"55- bis 59-Jährige","8008",800
1994,55,"55- bis 59-Jährige","8032",907
1994,55,"55- bis 59-Jährige","8037",674
1994,55,"55- bis 59-Jährige","8038",839
1994,55,"55- bis 59-Jährige","8041",290
1994,55,"55- bis 59-Jährige","8044",453
1994,55,"55- bis 59-Jährige","8045",475
1994,55,"55- bis 59-Jährige","8046",1164
1994,55,"55- bis 59-Jährige","8047",973
1994,55,"55- bis 59-Jährige","8048",1553
1994,55,"55- bis 59-Jährige","8049",1295
1994,55,"55- bis 59-Jährige","8050",1051
1994,55,"55- bis 59-Jährige","8051",1263
1994,55,"55- bis 59-Jährige","8052",897
1994,55,"55- bis 59-Jährige","8053",677
1994,55,"55- bis 59-Jährige","8055",899
1994,55,"55- bis 59-Jährige","8057",916
1994,55,"55- bis 59-Jährige","8063",27
1994,55,"55- bis 59-Jährige","8064",212
1994,55,"55- bis 59-Jährige","9999",15
1994,60,"60- bis 64-Jährige","8001",231
1994,60,"60- bis 64-Jährige","8002",389
1994,60,"60- bis 64-Jährige","8003",821
1994,60,"60- bis 64-Jährige","8004",1116
1994,60,"60- bis 64-Jährige","8005",444
1994,60,"60- bis 64-Jährige","8006",717
1994,60,"60- bis 64-Jährige","8008",687
1994,60,"60- bis 64-Jährige","8032",720
1994,60,"60- bis 64-Jährige","8037",666
1994,60,"60- bis 64-Jährige","8038",896
1994,60,"60- bis 64-Jährige","8041",305
1994,60,"60- bis 64-Jährige","8044",364
1994,60,"60- bis 64-Jährige","8045",435
1994,60,"60- bis 64-Jährige","8046",1130
1994,60,"60- bis 64-Jährige","8047",1121
1994,60,"60- bis 64-Jährige","8048",1473
1994,60,"60- bis 64-Jährige","8049",1306
1994,60,"60- bis 64-Jährige","8050",1034
1994,60,"60- bis 64-Jährige","8051",1420
1994,60,"60- bis 64-Jährige","8052",954
1994,60,"60- bis 64-Jährige","8053",646
1994,60,"60- bis 64-Jährige","8055",926
1994,60,"60- bis 64-Jährige","8057",1008
1994,60,"60- bis 64-Jährige","8063",16
1994,60,"60- bis 64-Jährige","8064",198
1994,60,"60- bis 64-Jährige","8152",1
1994,60,"60- bis 64-Jährige","9999",10
1994,65,"65- bis 69-Jährige","8001",219
1994,65,"65- bis 69-Jährige","8002",401
1994,65,"65- bis 69-Jährige","8003",759
1994,65,"65- bis 69-Jährige","8004",1069
1994,65,"65- bis 69-Jährige","8005",321
1994,65,"65- bis 69-Jährige","8006",740
1994,65,"65- bis 69-Jährige","8008",702
1994,65,"65- bis 69-Jährige","8032",728
1994,65,"65- bis 69-Jährige","8037",679
1994,65,"65- bis 69-Jährige","8038",1001
1994,65,"65- bis 69-Jährige","8041",280
1994,65,"65- bis 69-Jährige","8044",373
1994,65,"65- bis 69-Jährige","8045",443
1994,65,"65- bis 69-Jährige","8046",979
1994,65,"65- bis 69-Jährige","8047",1203
1994,65,"65- bis 69-Jährige","8048",1393
1994,65,"65- bis 69-Jährige","8049",1228
1994,65,"65- bis 69-Jährige","8050",951
1994,65,"65- bis 69-Jährige","8051",1326
1994,65,"65- bis 69-Jährige","8052",824
1994,65,"65- bis 69-Jährige","8053",624
1994,65,"65- bis 69-Jährige","8055",944
1994,65,"65- bis 69-Jährige","8057",1043
1994,65,"65- bis 69-Jährige","8063",2
1994,65,"65- bis 69-Jährige","8064",184
1994,65,"65- bis 69-Jährige","8134",1
1994,65,"65- bis 69-Jährige","9999",4
1994,70,"70- bis 74-Jährige","8001",165
1994,70,"70- bis 74-Jährige","8002",391
1994,70,"70- bis 74-Jährige","8003",739
1994,70,"70- bis 74-Jährige","8004",945
1994,70,"70- bis 74-Jährige","8005",252
1994,70,"70- bis 74-Jährige","8006",685
1994,70,"70- bis 74-Jährige","8008",697
1994,70,"70- bis 74-Jährige","8032",681
1994,70,"70- bis 74-Jährige","8037",634
1994,70,"70- bis 74-Jährige","8038",957
1994,70,"70- bis 74-Jährige","8041",221
1994,70,"70- bis 74-Jährige","8044",373
1994,70,"70- bis 74-Jährige","8045",415
1994,70,"70- bis 74-Jährige","8046",787
1994,70,"70- bis 74-Jährige","8047",1151
1994,70,"70- bis 74-Jährige","8048",1212
1994,70,"70- bis 74-Jährige","8049",1108
1994,70,"70- bis 74-Jährige","8050",915
1994,70,"70- bis 74-Jährige","8051",1157
1994,70,"70- bis 74-Jährige","8052",703
1994,70,"70- bis 74-Jährige","8053",625
1994,70,"70- bis 74-Jährige","8055",939
1994,70,"70- bis 74-Jährige","8057",1056
1994,70,"70- bis 74-Jährige","8063",1
1994,70,"70- bis 74-Jährige","8064",145
1994,70,"70- bis 74-Jährige","8134",1
1994,70,"70- bis 74-Jährige","8152",4
1994,70,"70- bis 74-Jährige","9999",5
1994,75,"75- bis 79-Jährige","8001",101
1994,75,"75- bis 79-Jährige","8002",283
1994,75,"75- bis 79-Jährige","8003",511
1994,75,"75- bis 79-Jährige","8004",744
1994,75,"75- bis 79-Jährige","8005",218
1994,75,"75- bis 79-Jährige","8006",554
1994,75,"75- bis 79-Jährige","8008",528
1994,75,"75- bis 79-Jährige","8032",597
1994,75,"75- bis 79-Jährige","8037",532
1994,75,"75- bis 79-Jährige","8038",699
1994,75,"75- bis 79-Jährige","8041",160
1994,75,"75- bis 79-Jährige","8044",312
1994,75,"75- bis 79-Jährige","8045",305
1994,75,"75- bis 79-Jährige","8046",552
1994,75,"75- bis 79-Jährige","8047",735
1994,75,"75- bis 79-Jährige","8048",758
1994,75,"75- bis 79-Jährige","8049",717
1994,75,"75- bis 79-Jährige","8050",690
1994,75,"75- bis 79-Jährige","8051",741
1994,75,"75- bis 79-Jährige","8052",500
1994,75,"75- bis 79-Jährige","8053",412
1994,75,"75- bis 79-Jährige","8055",744
1994,75,"75- bis 79-Jährige","8057",816
1994,75,"75- bis 79-Jährige","8064",91
1994,75,"75- bis 79-Jährige","8152",1
1994,75,"75- bis 79-Jährige","9999",11
1994,80,"80- bis 84-Jährige","8001",129
1994,80,"80- bis 84-Jährige","8002",293
1994,80,"80- bis 84-Jährige","8003",520
1994,80,"80- bis 84-Jährige","8004",737
1994,80,"80- bis 84-Jährige","8005",192
1994,80,"80- bis 84-Jährige","8006",541
1994,80,"80- bis 84-Jährige","8008",581
1994,80,"80- bis 84-Jährige","8032",696
1994,80,"80- bis 84-Jährige","8037",532
1994,80,"80- bis 84-Jährige","8038",710
1994,80,"80- bis 84-Jährige","8041",157
1994,80,"80- bis 84-Jährige","8044",308
1994,80,"80- bis 84-Jährige","8045",344
1994,80,"80- bis 84-Jährige","8046",460
1994,80,"80- bis 84-Jährige","8047",628
1994,80,"80- bis 84-Jährige","8048",603
1994,80,"80- bis 84-Jährige","8049",648
1994,80,"80- bis 84-Jährige","8050",606
1994,80,"80- bis 84-Jährige","8051",564
1994,80,"80- bis 84-Jährige","8052",350
1994,80,"80- bis 84-Jährige","8053",367
1994,80,"80- bis 84-Jährige","8055",683
1994,80,"80- bis 84-Jährige","8057",720
1994,80,"80- bis 84-Jährige","8064",104
1994,80,"80- bis 84-Jährige","9999",15
1994,85,"85- bis 89-Jährige","8001",100
1994,85,"85- bis 89-Jährige","8002",186
1994,85,"85- bis 89-Jährige","8003",282
1994,85,"85- bis 89-Jährige","8004",469
1994,85,"85- bis 89-Jährige","8005",133
1994,85,"85- bis 89-Jährige","8006",352
1994,85,"85- bis 89-Jährige","8008",336
1994,85,"85- bis 89-Jährige","8032",507
1994,85,"85- bis 89-Jährige","8037",381
1994,85,"85- bis 89-Jährige","8038",522
1994,85,"85- bis 89-Jährige","8041",89
1994,85,"85- bis 89-Jährige","8044",179
1994,85,"85- bis 89-Jährige","8045",196
1994,85,"85- bis 89-Jährige","8046",245
1994,85,"85- bis 89-Jährige","8047",407
1994,85,"85- bis 89-Jährige","8048",317
1994,85,"85- bis 89-Jährige","8049",332
1994,85,"85- bis 89-Jährige","8050",338
1994,85,"85- bis 89-Jährige","8051",307
1994,85,"85- bis 89-Jährige","8052",201
1994,85,"85- bis 89-Jährige","8053",239
1994,85,"85- bis 89-Jährige","8055",416
1994,85,"85- bis 89-Jährige","8057",417
1994,85,"85- bis 89-Jährige","8063",1
1994,85,"85- bis 89-Jährige","8064",77
1994,85,"85- bis 89-Jährige","9999",11
1994,90,"90- bis 94-Jährige","8001",49
1994,90,"90- bis 94-Jährige","8002",80
1994,90,"90- bis 94-Jährige","8003",72
1994,90,"90- bis 94-Jährige","8004",157
1994,90,"90- bis 94-Jährige","8005",37
1994,90,"90- bis 94-Jährige","8006",114
1994,90,"90- bis 94-Jährige","8008",113
1994,90,"90- bis 94-Jährige","8032",226
1994,90,"90- bis 94-Jährige","8037",130
1994,90,"90- bis 94-Jährige","8038",195
1994,90,"90- bis 94-Jährige","8041",29
1994,90,"90- bis 94-Jährige","8044",66
1994,90,"90- bis 94-Jährige","8045",63
1994,90,"90- bis 94-Jährige","8046",62
1994,90,"90- bis 94-Jährige","8047",108
1994,90,"90- bis 94-Jährige","8048",79
1994,90,"90- bis 94-Jährige","8049",102
1994,90,"90- bis 94-Jährige","8050",104
1994,90,"90- bis 94-Jährige","8051",86
1994,90,"90- bis 94-Jährige","8052",28
1994,90,"90- bis 94-Jährige","8053",64
1994,90,"90- bis 94-Jährige","8055",134
1994,90,"90- bis 94-Jährige","8057",131
1994,90,"90- bis 94-Jährige","8064",25
1994,90,"90- bis 94-Jährige","9999",9
1994,95,"95- bis 99-Jährige","8001",5
1994,95,"95- bis 99-Jährige","8002",10
1994,95,"95- bis 99-Jährige","8003",12
1994,95,"95- bis 99-Jährige","8004",21
1994,95,"95- bis 99-Jährige","8005",5
1994,95,"95- bis 99-Jährige","8006",21
1994,95,"95- bis 99-Jährige","8008",34
1994,95,"95- bis 99-Jährige","8032",50
1994,95,"95- bis 99-Jährige","8037",28
1994,95,"95- bis 99-Jährige","8038",26
1994,95,"95- bis 99-Jährige","8041",7
1994,95,"95- bis 99-Jährige","8044",11
1994,95,"95- bis 99-Jährige","8045",4
1994,95,"95- bis 99-Jährige","8046",14
1994,95,"95- bis 99-Jährige","8047",18
1994,95,"95- bis 99-Jährige","8048",14
1994,95,"95- bis 99-Jährige","8049",26
1994,95,"95- bis 99-Jährige","8050",14
1994,95,"95- bis 99-Jährige","8051",14
1994,95,"95- bis 99-Jährige","8052",3
1994,95,"95- bis 99-Jährige","8053",22
1994,95,"95- bis 99-Jährige","8055",21
1994,95,"95- bis 99-Jährige","8057",31
1994,95,"95- bis 99-Jährige","8064",1
1994,95,"95- bis 99-Jährige","9999",1
1994,100,"100-Jährige und Ältere","8001",1
